product_name,product_description,price,ratings,reviews,product_link,image_link,website,date
HP i7 laptop,"Processor: Intel 1255U, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920x1080 Pixels",66399.0,Not Available,No reviews available,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjQ1NDA3MTI5OTI3ODQ3OjE3MzA2NzY3NDY6c3BfYXRmX2Jyb3dzZTozMDA0ODAwOTYzODI4MDI6OjA6Og&url=%2FHP-Touchscreen-Business-Laptop-Microsoft%2Fdp%2FB0DHVZ9RD9%2Fref%3Dsr_1_147_sspa%3Fdib%3DeyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo%26dib_tag%3Dse%26qid%3D1730676746%26s%3Dpc%26sr%3D1-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:41:29
Lenovo 14W,"Processor: AMD AMD A Series, RAM: 4GB, Storage: 64GB SSD, OS: Windows 10 Pro, Display: 14.0 inches 1920 x 1080",6224.0,2.9,Performance is not satisfactory,https://www.amazon.com/Lenovo-FHD-Laptop-Dual-Core-81MQ000JUS/dp/B089KRV2D6/ref=sr_1_148?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-148,Not Available,Amazon,2024-11-04 18:41:35
HP HP 11.5' Chromebook,"Processor: Intel Celeron, RAM: 4GB, Storage: 16GB SSD, OS: Chrome OS, Display: 11.5 inches 1366x768 Pixels",5311.0,1.0,Performance is not satisfactory,https://www.amazon.com/HP-11-5-Brightview-Chromebook-Ultra-Fast/dp/B0DJN234KJ/ref=sr_1_149?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-149,Not Available,Amazon,2024-11-04 18:41:40
Dell Latitude,"Processor: Intel Pentium, RAM: 4GB, Storage: 64GB SSD, OS: Windows 10 Pro, Display: 11.6 inches 1366x768 MP",8632.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Dell-Latitude-3190-11-6inch-Gorilla/dp/B07RXH56C5/ref=sr_1_150?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-150,Not Available,Amazon,2024-11-04 18:41:44
Dell Dell Latitude 7420 Laptop,"Processor: Intel Intel Core i7-1165G7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 14.0 inches 1920 x 1080 Pixels",30294.0,4.2,Very good laptop with solid performance,https://www.amazon.com/Dell-Latitude-7420-Processor-Bluetooth/dp/B09WXZV2T2/ref=sr_1_151?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-151,Not Available,Amazon,2024-11-04 18:41:50
Dell 3100 chromebook,"Processor: Intel Celeron, RAM: 4GB, Storage: 32GB SSD, OS: Chrome OS, Display: 11.6 inches 1366 x 768",6206.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Dell-Chromebook-3100-11-6-Touchscreen/dp/B0BK2Z5QGC/ref=sr_1_152?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-152,Not Available,Amazon,2024-11-04 18:41:54
HP TPN-I139_4V788AV,"Processor: Intel Core i7 Family, RAM: 64GB, Storage: 4096GB SSD, OS: Windows 11 Home, Display: 17.3 inches 1600 x 900 Pixels",79640.0,4.4,Very good laptop with solid performance,https://www.amazon.com/HP-Touchscreen-Display-i7-1255U-SuperSpeed/dp/B0CKTZVB17/ref=sr_1_153?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-153,Not Available,Amazon,2024-11-04 18:41:59
Lenovo Lenovo V15 G4 ABP,"Processor: AMD AMD Ryzen 7, RAM: 40GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920 x 1080 Pixels",58017.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Lenovo-V15-Business-Display-Numeric/dp/B0D3JLHQ8K/ref=sr_1_154?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-154,Not Available,Amazon,2024-11-04 18:42:04
Apple A2141,"Processor: Intel Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Mac OS X 10.0 Cheetah, Display: 16.0 inches 3072x1920 MP",42245.0,4.2,Very good laptop with solid performance,https://www.amazon.com/Apple-MacBook-16-Inch-Storage-2-6GHz/dp/B08CZT64VP/ref=sr_1_156?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-156,Not Available,Amazon,2024-11-04 18:42:12
HP HP Chromebook,"Processor: Intel Celeron N, RAM: 4GB, Storage: 64GB SSD, OS: Chrome OS, Display: 14.0 inches 1366x768 Pixels",14699.0,4.2,Very good laptop with solid performance,https://www.amazon.com/HP-Chromebook-Processor-Graphics-Bluetooth/dp/B0C7MR5RDH/ref=sr_1_157?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-157,Not Available,Amazon,2024-11-04 18:42:20
"HP HP 15.6""","Processor: Intel Intel Core i5, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11, Display: 15.6 inches 1920 x 1080 Pixels",37308.0,4.2,Very good laptop with solid performance,https://www.amazon.com/HP-Laptop-i5-1135G7-Processor-Anti-Glare/dp/B0BN2FG7MJ/ref=sr_1_158?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-158,Not Available,Amazon,2024-11-04 18:42:27
HP ProBook 450 G10,"Processor: Intel Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920 x 1080 Pixels",62167.0,4.0,Very good laptop with solid performance,https://www.amazon.com/HP-ProBook-450-15-6-Notebook/dp/B0C78KWS3Y/ref=sr_1_159?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-159,Not Available,Amazon,2024-11-04 18:42:32
Dell dell inspiron,"Processor: Intel Core i5, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920x1080 Pixels",57269.0,3.8,"Average performance, decent for daily use",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjQ1NDA3MTI5OTI3ODQ3OjE3MzA2NzY3NDY6c3BfbXRmX2Jyb3dzZTozMDA0NzI3MzY5NDE0MDI6OjA6Og&url=%2FDell-Touchscreen-Inspiron-Quad-Core-Processor%2Fdp%2FB0CNJRPY25%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo%26dib_tag%3Dse%26qid%3D1730676746%26s%3Dpc%26sr%3D1-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:42:39
HP HP Chromebook,"Processor: AMD AMD A Series, RAM: 4GB, Storage: 32GB SSD, OS: Chrome OS, Display: 16.0 inches 1366x768 Pixels",5643.0,4.1,Very good laptop with solid performance,https://www.amazon.com/HP-Chromebook-Education-A4-9120C-11-6-inch/dp/B08NHSPCR6/ref=sr_1_163?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-163,Not Available,Amazon,2024-11-04 18:42:46
Lenovo 21JT,"Processor: AMD Ryzen 5, RAM: 24GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 16.0 inches 1920 x 1200 Pixels",56855.0,4.2,Very good laptop with solid performance,https://www.amazon.com/Lenovo-ThinkPad-Business-i7-1165G7-Fingerprint/dp/B0CG2PZR8R/ref=sr_1_164?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-164,Not Available,Amazon,2024-11-04 18:42:50
Apple MacBook Pro,"Processor: Intel Core i5, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.3 inches 2560 x 1600 Pixels",31457.0,3.9,"Average performance, decent for daily use",https://www.amazon.com/Apple-MacBook-Pro-256GB-MR9Q2LL/dp/B07VD9XV98/ref=sr_1_165?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-165,Not Available,Amazon,2024-11-04 18:42:55
Naclud M17S,"Processor: Intel Celeron, RAM: 4GB, Storage: 128GB SSD, OS: 11, Display: 17.3 inches 1920 x 1080 Pixels",17429.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/Naclud-Computer-Notebook-i3-5005U-Expandable/dp/B0DDLD2483/ref=sr_1_166?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-166,Not Available,Amazon,2024-11-04 18:42:59
acer Swift Go 14,"Processor: Intel Intel Core i7-1355U, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 14.0 inches 1920x1200",52780.0,4.2,Very good laptop with solid performance,https://www.amazon.com/Laptop-1920x1200-Display-i7-1355U-SFG14-71T-72QV/dp/B0BTQWR77M/ref=sr_1_167?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-167,Not Available,Amazon,2024-11-04 18:43:03
acer Acer Laptop,"Processor: Intel Celeron, RAM: 4GB, Storage: 64GB SSD, OS: Chrome OS, Display: 15.6 inches 1366x768 Pixels",15355.0,4.2,Very good laptop with solid performance,https://www.amazon.com/acer-Chromebook-Display-Graphics-Bluetooth/dp/B0CLNKRXJG/ref=sr_1_168?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-168,Not Available,Amazon,2024-11-04 18:43:09
Lenovo IdeaPad Slim 3i,"Processor: Intel Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 14.0 inches nan",45235.0,4.3,Very good laptop with solid performance,https://www.amazon.com/Lenovo-IdeaPad-Slim-Lightweight-i7-13620H/dp/B0D5G1J9DV/ref=sr_1_169?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-169,Not Available,Amazon,2024-11-04 18:43:13
Apple MacBook Air,"Processor: Apple Unknown, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.6 inches 2560x1664 Pixels",55917.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/Apple-MacBook-13-6-inch-Storage-Midnight/dp/B0BHC15G32/ref=sr_1_170?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-170,Not Available,Amazon,2024-11-04 18:43:19
Dell Inspiron 15 3511,"Processor: Intel Core i3 Family, RAM: 8GB, Storage: 256GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 Pixels",29049.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Dell-Inspiron-3511-Non-Touch-Laptop/dp/B09GYN91J9/ref=sr_1_171?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-171,Not Available,Amazon,2024-11-04 18:43:24
HP HP Notebook,"Processor: Intel Core i5, RAM: 8GB, Storage: 256GB SSD, OS: Windows 11 Home, Display: 15.0 inches 1920 x 1080 Pixels",28964.0,4.3,Very good laptop with solid performance,https://www.amazon.com/HP-Diagonal-i5-1135G7-Processor-Bluetooth/dp/B09LM6SZKG/ref=sr_1_172?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-172,Not Available,Amazon,2024-11-04 18:43:30
Apple MacBook Air,"Processor: Apple Unknown, RAM: 8GB, Storage: 256GB SSD, OS: macOS 10.15 Catalina, Display: 15.0 inches 2880 x 1864 Pixels",66398.0,4.6,Excellent performance and premium build quality,https://www.amazon.com/Apple-MacBook-15-3-inch-Storage-Midnight/dp/B0CC4QCS9T/ref=sr_1_174?dib=eyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo&dib_tag=se&qid=1730676746&s=pc&sr=1-174,Not Available,Amazon,2024-11-04 18:43:39
